subject,relation,object,new_topic,old_index
declined,comment,on whether unpublished target zones for currencies agreed,7,5694
declined,comment,on whether target zones for currencies agreed,7,5695
declined,comment,whether target zones for currencies agreed at last February 's Louvre accord,7,5696
declined,comment,unpublished target zones agreed at February 's Louvre accord,7,5697
declined,comment,on unpublished target zones agreed at last February 's Louvre accord,7,5698
declined,comment,unpublished target zones for currencies agreed,7,5699
declined,comment,whether target zones agreed,7,5700
unpublished target zones,agreed at,last February 's Louvre accord,7,5701
declined,comment,whether target zones agreed at February 's Louvre accord,7,5702
declined,comment,target zones agreed,7,5703
declined,comment,on whether unpublished target zones agreed at February 's Louvre accord,7,5704
declined,comment,on target zones agreed at last February 's Louvre accord,7,5705
declined,comment,unpublished target zones for currencies agreed at last February 's Louvre accord,7,5706
declined,comment,on unpublished target zones for currencies agreed at February 's Louvre accord,7,5707
declined,comment,on whether target zones agreed,7,5708
declined,comment,on target zones for currencies agreed,7,5709
unpublished target zones,agreed at,February 's Louvre accord,7,5710
declined,comment,on whether target zones agreed at February 's Louvre accord,7,5711
declined,comment,unpublished target zones agreed,7,5712
declined,comment,whether target zones for currencies agreed,7,5713
target zones,agreed at,last February 's Louvre accord,7,5714
declined,comment,target zones for currencies agreed,7,5715
target zones,agreed at,February 's Louvre accord,7,5716
declined,comment,on unpublished target zones for currencies agreed at last February 's Louvre accord,7,5717
declined,comment,on target zones agreed,7,5718
declined,comment,on whether target zones for currencies agreed at February 's Louvre accord,7,5719
declined,comment,on unpublished target zones agreed at February 's Louvre accord,7,5720
declined,comment,on target zones agreed at February 's Louvre accord,7,5721
declined,comment,unpublished target zones agreed at last February 's Louvre accord,7,5722
declined,comment,unpublished target zones for currencies agreed at February 's Louvre accord,7,5723
declined,comment,whether unpublished target zones for currencies agreed at last February 's Louvre accord,7,5724
declined,comment,on whether unpublished target zones agreed at last February 's Louvre accord,7,5725
declined,comment,on unpublished target zones agreed,7,5726
declined,comment,whether unpublished target zones agreed,7,5727
declined,comment,whether unpublished target zones for currencies agreed,7,5728
declined,comment,on whether target zones for currencies agreed at last February 's Louvre accord,7,5729
declined,comment,target zones for currencies agreed at last February 's Louvre accord,7,5730
declined,comment,whether unpublished target zones agreed at February 's Louvre accord,7,5731
declined,comment,whether target zones for currencies agreed at February 's Louvre accord,7,5732
declined,comment,on whether target zones agreed at last February 's Louvre accord,7,5733
declined,comment,whether unpublished target zones agreed at last February 's Louvre accord,7,5734
Stoltenberg,declined,unpublished,7,5735
Stoltenberg,declined,target,7,5736
Stoltenberg,declined,zones,7,5737
Stoltenberg,declined,last,7,5738
Stoltenberg,declined,currencies,7,5739
PREMIER,REITERATES,WARNING,6,5740
IRANIAN PREMIER,REITERATES,WARNING,6,5741
his country,retaliate for,U,6,5742
PREMIER,REITERATES,WARNING OF RETALIATION Iranian Premier Mir Hossein Mousavi,6,5743
IRANIAN PREMIER,REITERATES,WARNING OF RETALIATION Iranian Premier Mir Hossein Mousavi,6,5744
PREMIER,is,IRANIAN,6,5745
Mousavi,reiterated,country,6,5746
return,EXTEND,IT,6,5747
return,EXTEND,CONTRACTS,6,5748
IRAN,FILE LAWSUITS OVER,U,6,5749
IRAN,FILE,LAWSUITS,6,5750
U,FILE,LAWSUITS,6,5751
PREMIER,REITERATES,WARNING,6,5752
IRANIAN PREMIER,REITERATES,WARNING,6,5753
his country,retaliate for,U,6,5754
PREMIER,REITERATES,WARNING OF RETALIATION Iranian Premier Mir Hossein Mousavi,6,5755
IRANIAN PREMIER,REITERATES,WARNING OF RETALIATION Iranian Premier Mir Hossein Mousavi,6,5756
PREMIER,is,IRANIAN,6,5757
Mousavi,reiterated,country,6,5758
German net currency reserves,rise,500 mln marks,0,5759
currency reserves,rise,500 mln marks,0,5760
net currency reserves,rise,500 mln marks,0,5761
net currency reserves,rise to,87,0,5762
German currency reserves,rise,500 mln marks,0,5763
currency reserves,rise to,87,0,5764
German currency reserves,rise to,87,0,5765
German net currency reserves,rise to,87,0,5766
currency,rise,reserves,0,5767
currency,rise,marks,0,5768
MIDLAND,is,MARINE,0,5769
Inc,are,prime,0,5770
Inc,are,lending,0,5771
Inc,are,rate,0,5772
Inc,are,last,0,5773
Inc,are,pct,0,5774
Algeria,has,"bid for 75,000 tonnes of hard red winter wheat",2,5775
ALGERIA,BUYS,"75,000 TONNES EEP WHEAT TRADE Indications",2,5776
SRI LANKA,POSTPONES,EEP WHEAT TENDER TRADE Sri Lanka,2,5777
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender under export bonus program originally scheduled for today,2,5778
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes under export bonus program originally scheduled for today",2,5779
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender under export bonus program originally scheduled,2,5780
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes under export bonus program scheduled for today",2,5781
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat under export bonus program scheduled for today",2,5782
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender under export bonus program scheduled,2,5783
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender originally scheduled for today,2,5784
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender originally scheduled,2,5785
EEP WHEAT TENDER TRADE Sri Lanka,postponed,U,2,5786
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes under export bonus program",2,5787
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender,2,5788
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes scheduled for today",2,5789
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat under export bonus program originally scheduled",2,5790
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat originally scheduled for today",2,5791
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender scheduled for today,2,5792
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat under export bonus program originally scheduled for today",2,5793
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat originally scheduled",2,5794
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes under export bonus program scheduled",2,5795
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes",2,5796
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes under export bonus program originally scheduled",2,5797
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender under export bonus program scheduled for today,2,5798
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat scheduled for today",2,5799
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat",2,5800
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes originally scheduled for today",2,5801
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat scheduled",2,5802
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender under export bonus program,2,5803
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat under export bonus program scheduled",2,5804
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes scheduled",2,5805
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes originally scheduled",2,5806
EEP WHEAT TENDER TRADE Sri Lanka,postponed,"its tender for 75,000 tonnes of wheat under export bonus program",2,5807
EEP WHEAT TENDER TRADE Sri Lanka,postponed,its tender scheduled,2,5808
CUSTOMER,RPS,government,0,5809
RECORD Taiwan 's exchange reserves,hit,record high,0,5810
RECORD HIGH Taiwan 's exchange reserves,bouyed by,exports,0,5811
TAIWAN EXCHANGE RESERVES,HIT,RECORD HIGH Taiwan 's exchange reserves,0,5812
TAIWAN FOREIGN EXCHANGE RESERVES,HIT,RECORD HIGH Taiwan 's exchange reserves,0,5813
TAIWAN EXCHANGE RESERVES,HIT,RECORD HIGH Taiwan 's foreign exchange reserves,0,5814
RECORD HIGH Taiwan 's exchange reserves,hit,record,0,5815
RECORD Taiwan 's foreign exchange reserves,hit,record high,0,5816
RECORD Taiwan 's exchange reserves,bouyed by,rising exports,0,5817
RECORD Taiwan 's exchange reserves,bouyed by,exports,0,5818
RECORD HIGH Taiwan 's foreign exchange reserves,bouyed by,exports,0,5819
TAIWAN EXCHANGE RESERVES,HIT,RECORD Taiwan 's foreign exchange reserves,0,5820
RECORD HIGH Taiwan 's exchange reserves,hit,record high,0,5821
RECORD Taiwan 's foreign exchange reserves,hit,record,0,5822
RECORD HIGH Taiwan,has,foreign exchange reserves,0,5823
RECORD HIGH Taiwan 's foreign exchange reserves,hit,record high,0,5824
TAIWAN FOREIGN EXCHANGE RESERVES,HIT,RECORD HIGH Taiwan 's foreign exchange reserves,0,5825
TAIWAN FOREIGN EXCHANGE RESERVES,HIT,RECORD Taiwan 's exchange reserves,0,5826
RECORD Taiwan 's foreign exchange reserves,bouyed by,rising exports,0,5827
TAIWAN EXCHANGE RESERVES,HIT,RECORD Taiwan 's exchange reserves,0,5828
RECORD HIGH Taiwan 's exchange reserves,bouyed by,rising exports,0,5829
RECORD HIGH Taiwan 's foreign exchange reserves,hit,record,0,5830
TAIWAN FOREIGN EXCHANGE RESERVES,HIT,RECORD Taiwan 's foreign exchange reserves,0,5831
RECORD HIGH Taiwan 's foreign exchange reserves,bouyed by,rising exports,0,5832
RECORD Taiwan 's exchange reserves,hit,record,0,5833
RECORD Taiwan 's foreign exchange reserves,bouyed by,exports,0,5834
it,says leaves,unchanged,0,5835
it,says leaves at,7-1/2 pct,0,5836
France,has,Bank,0,5837
Bank,is at,France,0,5838
France,leaves,it,0,5839
France,leaves,intervention,0,5840
France,leaves,unchanged,0,5841
France,leaves,rate,0,5842
NORWAY,BOOSTS,OIL OUTPUT,6,5843
22 PCT,is IN,SEPTEMBER Norway 's September oil output,6,5844
Iran,has,top war spokesman,6,5845
Iran 's war spokesman Ali Akbar Hashemi Rafsanjani,called U IN,COMING DAYS,6,5846
IRAN LEADER VOWS REVENGE,called U IN,DAYS,6,5847
Iran 's top war spokesman Ali Akbar Hashemi Rafsanjani,called,U,6,5848
Iran 's war spokesman Ali Akbar Hashemi Rafsanjani,called IN,COMING DAYS,6,5849
Iran 's war spokesman Ali Akbar Hashemi Rafsanjani,called U IN,DAYS,6,5850
IRAN LEADER VOWS REVENGE,called IN,DAYS,6,5851
Iran 's top war spokesman Ali Akbar Hashemi Rafsanjani,called IN,COMING DAYS,6,5852
Iran 's top war spokesman Ali Akbar Hashemi Rafsanjani,called U IN,DAYS,6,5853
Iran 's war spokesman Ali Akbar Hashemi Rafsanjani,called IN,DAYS,6,5854
Iran 's war spokesman Ali Akbar Hashemi Rafsanjani,called,U,6,5855
Iran 's top war spokesman Ali Akbar Hashemi Rafsanjani,called U IN,COMING DAYS,6,5856
IRAN LEADER VOWS REVENGE,called,U,6,5857
IRAN LEADER VOWS REVENGE,called U IN,COMING DAYS,6,5858
Iran 's top war spokesman Ali Akbar Hashemi Rafsanjani,called IN,DAYS,6,5859
IRAN LEADER VOWS REVENGE,called IN,COMING DAYS,6,5860
LYNG,PLEASED,EC,4,5861
EC,OFFER,GATT FARM PROPOSAL U,4,5862
EC,OFFER,PROPOSAL,4,5863
EC,OFFER,U,4,5864
IT,SETS,TWO DAY SYSTEM REPURCHASE AGEEMENTS,0,5865
SAYS,SETS,TWO DAY SYSTEM REPURCHASE AGEEMENTS,0,5866
FED SAYS,SETS,TWO DAY SYSTEM REPURCHASE AGEEMENTS,0,5867
IT,SETS,TWO DAY SYSTEM REPURCHASE AGEEMENTS,0,5868
SAYS,SETS,DAY,0,5869
chances,are,good,7,5870
stability,are,good,7,5871
has contact,is with,several Finance Ministers from Group of Seven,7,5872
BALLADUR,HAS HAD CONTACT WITH,G 7 MINISTERS Finance Minister Edouard Balladur,7,5873
BALLADUR,HAS HAD CONTACT WITH,G 7 MINISTERS French Finance Minister Edouard Balladur,7,5874
BALLADUR,HAS HAD,CONTACT,7,5875
leading industrial countries,is in,particular West German Finance Minister Gerhard Stoltenberg,7,5876
BALLADUR,is at,CONTACT,7,5877
USSR,BUYS,U,2,5878
RUMORS,BUYS,U,2,5879
POEHL SEES,were,chances,7,5880
POEHL SEES,were,good chances,7,5881
POEHL SEES,were chances for,exchange rate stability,7,5882
POEHL SEES,were good chances for,exchange rate stability,7,5883
Poehl,said,good,7,5884
Poehl,said,chances,7,5885
IBC spokesman,said in,order,1,5886
Thursday,submit,details of past export performance,1,5887
individual quotas,can,that can allocated,1,5888
IBC spokesman,said until,close,1,5889
individual quotas,can,can allocated,1,5890
IBC spokesman,said until,close of business,1,5891
Thursday,submit,details,1,5892
IBC spokesman,given,shippers,1,5893
EXPORT DETAILS,SET,COFFEE QUOTAS,1,5894
quotas,can,can allocated,1,5895
spokesman,said at_time,Tuesday,4,5896
American Soybean Association,denounced EC oilseed policies UNDER,GATT,4,5897
Soybean Association,denounced EC oilseed policies UNDER,GATT,4,5898
American Soybean Association,denounced,EC oilseed policies,4,5899
Soybean Association,denounced EC oilseed policies under,General Agreement,4,5900
American Soybean Association,denounced EC oilseed policies as,illegal,4,5901
Soybean Association,denounced EC oilseed policies as,illegal,4,5902
American Soybean Association,denounced EC oilseed policies under,General Agreement,4,5903
Soybean Association,denounced,EC oilseed policies,4,5904
it,retaliate for,further hostile military action in Gulf,6,5905
United States,warned,Iran,6,5906
it,was,ready,6,5907
TANKER CONVOY,warned again,Iran,6,5908
United States,warned again,Iran,6,5909
US,WARNS,IRAN,6,5910
TANKER CONVOY,warned,Iran,6,5911
EARLY NOVEMBER International Coffee Organization Executive Board,hold,meeting,1,5912
ICO EXECUTIVE BOARD,MEET,EARLY NOVEMBER International Coffee Organization Executive Board,1,5913
EARLY NOVEMBER International Coffee Organization Executive Board,hold,meeting on November 3/4,1,5914
EXECUTIVE,is,0,1,5915
Board,is,meeting,1,5916
Board,is,first,1,5917
Board,is,export,1,5918
LYNG,DEFENDS,U,4,5919
1988 OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set,2,5920
SOVIET 1988 OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set,2,5921
SOVIET OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set at 625 mln tonnes,2,5922
1988 OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set at 625 mln tonnes,2,5923
OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set,2,5924
OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set at 625 mln tonnes,2,5925
SOVIET 1988 OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set at 625 mln tonnes,2,5926
SOVIET OIL OUTPUT TARGET AT 625 MLN TONNES,has,has set,2,5927
States,appears,transatlantic,7,5928
States,appears,battle,7,5929
States,appears,European,7,5930
States,appears,interest,7,5931
trade deal,is with,Argentina,4,5932
LAWSON,SAYS,UK INTEREST RATE PROSPECTS,7,5933
INTEREST,SAYS,RATE,7,5934
INTEREST,SAYS,UNCHANGED,7,5935
INTEREST,SAYS,PROSPECTS,7,5936
Argentina,has,agriculture secretariat,1,5937
wheat catalogue,scheduled,released in next two to three weeks,2,5938
wheat catalogue,scheduled,to released in next two to three weeks,2,5939
wheat catalogue,scheduled,to released,2,5940
CCC PREPARING WHEAT CATALOGUE,is preparing,wheat catalogue,2,5941
wheat catalogue,scheduled,released,2,5942
wheat catalogue,scheduled,to released in two to three weeks,2,5943
wheat catalogue,scheduled,released in two to three weeks,2,5944
CCC,is,PREPARING,2,5945
CCC,is,next,2,5946
CCC,is,WHEAT,2,5947
US,RULED OUT ATTACK,ON IRANIAN SILKWORMS U,6,5948
USDA REPORTS,reported,"sales of 125,000 tonnes of U",2,5949
USDA REPORTS,reported,"sales of 125,000 tonnes",2,5950
USDA REPORTS,reported,sales,2,5951
REPORTS,reported,Private,2,5952
REPORTS,reported,exporters,2,5953
REPORTS,reported,sales,2,5954
action,help,Spanish maize market,4,5955
action,help,maize market,4,5956
SPAIN,is at,APPEALS,4,5957
CONTINENTAL SHELF SALE,POSTPONED,Outer Continental Shelf oil lease sale number 97,6,5958
CONTINENTAL SHELF SALE,POSTPONED,Continental Shelf oil lease sale number 97,6,5959
OUTER CONTINENTAL SHELF SALE,POSTPONED,Outer Continental Shelf oil lease sale number 97,6,5960
OUTER CONTINENTAL SHELF SALE,POSTPONED,Continental Shelf oil lease sale number 97,6,5961
Outer Continental Shelf oil lease sale number 97,schedualed for,January 1988,6,5962
Continental Shelf oil lease sale number 97,schedualed for,January 1988,6,5963
CONTINENTAL,is,OUTER,6,5964
ECUADOR 'S CEPE NAMES,has named,Jaime Sanchez Valdivieso,4,5965
SENATOR,URGES,ACTION,7,5966
ACTION,STABILIZE,STOCK MARKETS Sen,7,5967
it,will pay for,most grades of crude oil,6,5968
it,will pay for,grades of crude oil,6,5969
Salvador,tender,tonnes,2,5970
API,SAYS OFF,1,6,5971
API,SAYS DISTILLATES OFF,1,6,5972
API,SAYS,DISTILLATES,6,5973
API,SAYS,DISTILLATES,6,5974
ALGERIA,is tendering at_time,tonight,2,5975
US DIPLOMATIC MISSIONS,says,many U,6,5976
US MISSIONS,says,U,6,5977
State Department,says,many U,6,5978
State Department,says,U,6,5979
US DIPLOMATIC MISSIONS,says,U,6,5980
US MISSIONS,says U OVER,GULF,6,5981
State Department,says U OVER,GULF,6,5982
US DIPLOMATIC MISSIONS,says U OVER,GULF,6,5983
US MISSIONS,says,many U,6,5984
US,is at,MISSIONS,6,5985
MISSIONS,says,U,6,5986
MISSIONS,says,HIGH,6,5987
MISSIONS,says,many,6,5988
BRAZIL 'S SEPT TRADE,SURPLUS,HIGHEST,0,5989
BRAZIL 'S SEPT TRADE,SURPLUS,HIGHEST OF YEAR Brazil 's September trade surplus,0,5990
surplus,was,best,0,5991
surplus,was,year,0,5992
REAGAN SAYS,IS ROOM FOR,DECLINES IN INTEREST RATES,7,5993
REAGAN SAYS,IS ROOM FOR,FURTHER DECLINES IN INTEREST RATES,7,5994
REAGAN SAYS,IS ROOM FOR,DECLINES IN INTEREST RATES,7,5995
FURTHER DECLINES,is IN,INTEREST RATES,7,5996
